OID,RID,MEAS,Distance,GPSTime,ID,FeatureNam,Latitude,Longitude,Easting,Northing,HAE,MSL,Comment,Max_PDOP,Max_HDOP,Corr_Type,Feat_Name,Filt_Pos
-1,2,1059.0086,2.434561048,10/23/21 0:00,48,Point_generic,42.37937575,-72.47105511,708198.85,4694997.388,55.688,84.485,19281,3.7,1.6,Postprocessed Code,Point_generic,28
-1,2,1059.987719,3.261896876,10/23/21 0:00,49,Point_generic,42.37938715,-72.47105763,708198.604,4694998.648,57.841,86.638,19259,6.7,3.4,Postprocessed Code,Point_generic,21
-1,2,1059.547967,3.91899595,10/23/21 0:00,50,Point_generic,42.37938677,-72.47106722,708197.816,4694998.583,59.177,87.974,81470,3.6,1.5,Postprocessed Code,Point_generic,21
-1,2,1058.542939,4.324793301,10/23/21 0:00,51,Point_generic,42.37938088,-72.4710777,708196.973,4694997.902,59.759,88.556,19256,3.9,1.8,L1  Postprocessed Carrier Float,Point_generic,21
-1,2,1058.110802,2.567179848,10/23/21 0:00,52,Point_generic,42.37936943,-72.47106205,708198.299,4694996.67,59.967,88.765,81470,3.3,1.3,Postprocessed Code,Point_generic,26
-1,2,1055.722378,-0.547883872,10/23/21 0:00,53,Point_generic,42.37933683,-72.47104563,708199.759,4694993.09,57.449,86.246,81411,6.7,3.5,Postprocessed Code,Point_generic,21
-1,2,1057.247284,-1.096850989,10/23/21 0:00,54,Point_generic,42.37934539,-72.47102967,708201.044,4694994.079,57.299,86.096,19332,6.5,3.4,L1L2  Postprocessed Carrier Float,Point_generic,21
-1,2,1053.834193,-2.843326593,10/23/21 0:00,55,Point_generic,42.37931114,-72.47103554,708200.674,4694990.262,56.236,85.033,19365,6.7,2.1,Postprocessed Code,Point_generic,20
-1,2,1052.93071,-1.946019011,10/23/21 0:00,56,Point_generic,42.37930719,-72.47105435,708199.139,4694989.776,58.45,87.248,19390,6.8,2.1,Postprocessed Code,Point_generic,20
-1,2,1054.1086,0.744999339,10/23/21 0:00,57,Point_generic,42.3793314,-72.47106964,708197.8,4694992.428,58.124,86.921,21500,6.9,2.1,Postprocessed Code,Point_generic,20
-1,2,1054.086099,1.642520119,10/23/21 0:00,58,Point_generic,42.3793358,-72.47107879,708197.032,4694992.893,56.873,85.67,81508,6.7,3.5,L1  Postprocessed Carrier Float,Point_generic,20
-1,2,1054.8086,3.451534924,10/23/21 0:00,59,Point_generic,42.37935027,-72.47109205,708195.893,4694994.469,58.938,87.735,81497,6.8,3.6,Postprocessed Code,Point_generic,20
-1,2,1052.410266,2.757402441,10/23/21 0:00,60,Point_generic,42.37933351,-72.47109953,708195.333,4694992.588,58.328,87.125,81486,6.5,3.4,Postprocessed Code,Point_generic,20
-1,2,1053.141645,1.781420199,10/23/21 0:00,61,Point_generic,42.37933204,-72.47108485,708196.546,4694992.462,58.802,87.599,19301,3.5,1.5,Postprocessed Code,Point_generic,21
-1,2,1051.235409,2.348817228,10/23/21 0:00,62,Point_generic,42.37932338,-72.47110598,708194.835,4694991.448,62.559,91.356,19297,3.6,1.8,Postprocessed Code,Point_generic,20
-1,2,1047.67981,-1.813034523,10/23/21 0:00,63,Point_generic,42.37927394,-72.47110189,708195.335,4694985.968,64.026,92.823,19298,4.1,1.9,Postprocessed Code,Point_generic,22
-1,2,1045.0088,1.426354911,10/23/21 0:00,64,Point_generic,42.37927987,-72.47115227,708191.167,4694986.503,59.053,87.85,19285,3.4,1.7,Postprocessed Code,Point_generic,22
-1,2,1042.072776,2.956312334,10/23/21 0:00,65,Point_generic,42.37927514,-72.47119069,708188.019,4694985.884,59.327,88.124,19211,3,1.4,Postprocessed Code,Point_generic,21
